F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.0969	1.8361e+005	0.4455	0.7850	0.9715	0.0000	0.0000	0.9715	0.9715	0.9715	0.0000	0.0000	
0.0979	1.834e+005	0.4449	0.7845	0.9712	0.0000	0.0000	0.9712	0.9712	0.9712	0.0000	0.0000	
0.0989	1.832e+005	0.4448	0.7839	0.9710	0.0000	0.0000	0.9710	0.9710	0.9710	0.0000	0.0000	
0.0999	1.83e+005 	0.4448	0.7834	0.9707	0.0000	0.0000	0.9707	0.9707	0.9707	0.0000	0.0000	
0.1009	1.828e+005	0.4447	0.7830	0.9704	0.0000	0.0000	0.9704	0.9704	0.9704	0.0000	0.0000	
0.1019	1.8259e+005	0.4446	0.7825	0.9701	0.0000	0.0000	0.9701	0.9701	0.9701	0.0000	0.0000	
0.1029	1.8239e+005	0.4445	0.7821	0.9698	0.0000	0.0000	0.9698	0.9698	0.9698	0.0000	0.0000	
0.1039	1.8219e+005	0.4445	0.7815	0.9696	0.0000	0.0000	0.9696	0.9696	0.9696	0.0000	0.0000	
0.1049	1.8198e+005	0.4439	0.7808	0.9693	0.0000	0.0000	0.9693	0.9693	0.9693	0.0000	0.0000	
0.1059	1.8178e+005	0.4436	0.7801	0.9690	0.0000	0.0000	0.9690	0.9690	0.9690	0.0000	0.0000	
0.1069	1.8158e+005	0.4436	0.7796	0.9687	0.0000	0.0000	0.9687	0.9687	0.9687	0.0000	0.0000	
0.1078	1.8138e+005	0.4436	0.7792	0.9683	0.0000	0.0000	0.9683	0.9683	0.9683	0.0000	0.0000	
0.1088	1.8117e+005	0.4436	0.7788	0.9680	0.0000	0.0000	0.9680	0.9680	0.9680	0.0000	0.0000	
0.1098	1.8097e+005	0.4436	0.7784	0.9677	0.0000	0.0000	0.9677	0.9677	0.9677	0.0000	0.0000	
0.1108	1.8077e+005	0.4435	0.7778	0.9674	0.0000	0.0000	0.9674	0.9674	0.9674	0.0000	0.0000	
0.1118	1.8056e+005	0.4435	0.7773	0.9671	0.0000	0.0000	0.9671	0.9671	0.9671	0.0000	0.0000	
0.1128	1.8036e+005	0.4435	0.7767	0.9667	0.0000	0.0000	0.9667	0.9667	0.9667	0.0000	0.0000	
0.1138	1.8016e+005	0.4435	0.7760	0.9664	0.0000	0.0000	0.9664	0.9664	0.9664	0.0000	0.0000	
0.1148	1.7995e+005	0.4435	0.7756	0.9660	0.0000	0.0000	0.9660	0.9660	0.9660	0.0000	0.0000	
0.1158	1.7975e+005	0.4435	0.7749	0.9657	0.0000	0.0000	0.9657	0.9657	0.9657	0.0000	0.0000	
0.1168	1.7955e+005	0.4409	0.7735	0.9653	0.0000	0.0000	0.9653	0.9653	0.9653	0.0000	0.0000	
0.1178	1.7934e+005	0.4409	0.7730	0.9649	0.0000	0.0000	0.9649	0.9649	0.9649	0.0000	0.0000	
0.1188	1.7914e+005	0.4409	0.7726	0.9646	0.0000	0.0000	0.9646	0.9646	0.9646	0.0000	0.0000	
0.1198	1.7894e+005	0.4409	0.7721	0.9642	0.0000	0.0000	0.9642	0.9642	0.9642	0.0000	0.0000	
0.1208	1.7874e+005	0.4408	0.7716	0.9638	0.0000	0.0000	0.9638	0.9638	0.9638	0.0000	0.0000	
0.1218	1.7853e+005	0.4408	0.7712	0.9635	0.0000	0.0000	0.9635	0.9635	0.9635	0.0000	0.0000	
0.1228	1.7833e+005	0.4404	0.7707	0.9631	0.0000	0.0000	0.9631	0.9631	0.9631	0.0000	0.0000	
0.1238	1.7813e+005	0.4395	0.7699	0.9627	0.0000	0.0000	0.9627	0.9627	0.9627	0.0000	0.0000	
0.1248	1.7792e+005	0.4395	0.7694	0.9623	0.0000	0.0000	0.9623	0.9623	0.9623	0.0000	0.0000	
0.1258	1.7772e+005	0.4395	0.7689	0.9619	0.0000	0.0000	0.9619	0.9619	0.9619	0.0000	0.0000	
0.1268	1.7752e+005	0.4395	0.7685	0.9615	0.0000	0.0000	0.9615	0.9615	0.9615	0.0000	0.0000	
0.1278	1.7732e+005	0.4393	0.7680	0.9611	0.0000	0.0000	0.9611	0.9611	0.9611	0.0000	0.0000	
0.1288	1.7711e+005	0.4393	0.7674	0.9606	0.0000	0.0000	0.9606	0.9606	0.9606	0.0000	0.0000	
0.1298	1.7691e+005	0.4319	0.7649	0.9602	0.0000	0.0000	0.9602	0.9602	0.9602	0.0000	0.0000	
0.1308	1.7671e+005	0.4319	0.7644	0.9598	0.0000	0.0000	0.9598	0.9598	0.9598	0.0000	0.0000	
0.1318	1.765e+005	0.4311	0.7638	0.9593	0.0000	0.0000	0.9593	0.9593	0.9593	0.0000	0.0000	
0.1328	1.763e+005	0.4311	0.7633	0.9589	0.0000	0.0000	0.9589	0.9589	0.9589	0.0000	0.0000	
0.1338	1.761e+005	0.4311	0.7628	0.9585	0.0000	0.0000	0.9585	0.9585	0.9585	0.0000	0.0000	
0.1348	1.7589e+005	0.4298	0.7619	0.9580	0.0000	0.0000	0.9580	0.9580	0.9580	0.0000	0.0000	
0.1358	1.7569e+005	0.4293	0.7612	0.9576	0.0000	0.0000	0.9576	0.9576	0.9576	0.0000	0.0000	
0.1368	1.7549e+005	0.4293	0.7608	0.9571	0.0000	0.0000	0.9571	0.9571	0.9571	0.0000	0.0000	
0.1378	1.7528e+005	0.4289	0.7600	0.9567	0.0000	0.0000	0.9567	0.9567	0.9567	0.0000	0.0000	
0.1388	1.7508e+005	0.4289	0.7596	0.9562	0.0000	0.0000	0.9562	0.9562	0.9562	0.0000	0.0000	
0.1398	1.7488e+005	0.4289	0.7590	0.9557	0.0000	0.0000	0.9557	0.9557	0.9557	0.0000	0.0000	
0.1408	1.7468e+005	0.4286	0.7584	0.9553	0.0000	0.0000	0.9553	0.9553	0.9553	0.0000	0.0000	
0.1418	1.7447e+005	0.4279	0.7578	0.9548	0.0000	0.0000	0.9548	0.9548	0.9548	0.0000	0.0000	
0.1428	1.7427e+005	0.4279	0.7573	0.9543	0.0000	0.0000	0.9543	0.9543	0.9543	0.0000	0.0000	
0.1438	1.7407e+005	0.4274	0.7566	0.9539	0.0000	0.0000	0.9539	0.9539	0.9539	0.0000	0.0000	
0.1448	1.7386e+005	0.4216	0.7545	0.9534	0.0000	0.0000	0.9534	0.9534	0.9534	0.0000	0.0000	
0.1458	1.7366e+005	0.4216	0.7540	0.9529	0.0000	0.0000	0.9529	0.9529	0.9529	0.0000	0.0000	
0.1468	1.7346e+005	0.4216	0.7535	0.9525	0.0000	0.0000	0.9525	0.9525	0.9525	0.0000	0.0000	
0.1478	1.7326e+005	0.4187	0.7522	0.9520	0.0000	0.0000	0.9520	0.9520	0.9520	0.0000	0.0000	
0.1488	1.7305e+005	0.4187	0.7516	0.9515	0.0000	0.0000	0.9515	0.9515	0.9515	0.0000	0.0000	
0.1498	1.7285e+005	0.4187	0.7511	0.9510	0.0000	0.0000	0.9510	0.9510	0.9510	0.0000	0.0000	
0.1508	1.7265e+005	0.4187	0.7505	0.9505	0.0000	0.0000	0.9505	0.9505	0.9505	0.0000	0.0000	
0.1518	1.7244e+005	0.4187	0.7500	0.9500	0.0000	0.0000	0.9500	0.9500	0.9500	0.0000	0.0000	
0.1528	1.7224e+005	0.4184	0.7492	0.9495	0.0000	0.0000	0.9495	0.9495	0.9495	0.0000	0.0000	
0.1538	1.7204e+005	0.4179	0.7486	0.9489	0.0000	0.0000	0.9489	0.9489	0.9489	0.0000	0.0000	
0.1548	1.7183e+005	0.4177	0.7481	0.9484	0.0000	0.0000	0.9484	0.9484	0.9484	0.0000	0.0000	
0.1558	1.7163e+005	0.4160	0.7471	0.9479	0.0000	0.0000	0.9479	0.9479	0.9479	0.0000	0.0000	
0.1568	1.7143e+005	0.4160	0.7466	0.9474	0.0000	0.0000	0.9474	0.9474	0.9474	0.0000	0.0000	
0.1578	1.7122e+005	0.4136	0.7455	0.9469	0.0000	0.0000	0.9469	0.9469	0.9469	0.0000	0.0000	
0.1588	1.7102e+005	0.4121	0.7443	0.9464	0.0000	0.0000	0.9464	0.9464	0.9464	0.0000	0.0000	
0.1598	1.7082e+005	0.4120	0.7438	0.9458	0.0000	0.0000	0.9458	0.9458	0.9458	0.0000	0.0000	
0.1608	1.7062e+005	0.4114	0.7431	0.9453	0.0000	0.0000	0.9453	0.9453	0.9453	0.0000	0.0000	
