F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.1238	1.7903e+005	0.8743	0.9406	0.9846	0.9649	0.0089	0.9467	0.9553	0.9589	0.0000	0.0000	
0.1248	1.7883e+005	0.8730	0.9400	0.9843	0.9645	0.0090	0.9462	0.9548	0.9584	0.0000	0.0000	
0.1258	1.7862e+005	0.8720	0.9394	0.9841	0.9641	0.0091	0.9457	0.9543	0.9579	0.0000	0.0000	
0.1268	1.7842e+005	0.8709	0.9389	0.9840	0.9638	0.0092	0.9451	0.9540	0.9576	0.0000	0.0000	
0.1278	1.7822e+005	0.8686	0.9380	0.9838	0.9635	0.0093	0.9446	0.9536	0.9573	0.0000	0.0000	
0.1288	1.7801e+005	0.8665	0.9372	0.9836	0.9631	0.0094	0.9441	0.9531	0.9568	0.0000	0.0000	
0.1298	1.7781e+005	0.8653	0.9367	0.9834	0.9627	0.0095	0.9436	0.9526	0.9564	0.0000	0.0000	
0.1308	1.776e+005	0.8649	0.9363	0.9833	0.9624	0.0096	0.9431	0.9522	0.9559	0.0000	0.0000	
0.1318	1.774e+005	0.8649	0.9361	0.9831	0.9621	0.0096	0.9426	0.9518	0.9555	0.0000	0.0000	
0.1328	1.772e+005	0.8638	0.9355	0.9828	0.9617	0.0097	0.9421	0.9513	0.9549	0.0000	0.0000	
0.1338	1.7699e+005	0.8626	0.9349	0.9826	0.9614	0.0098	0.9416	0.9508	0.9545	0.0000	0.0000	
0.1348	1.7679e+005	0.8613	0.9343	0.9824	0.9610	0.0099	0.9411	0.9503	0.9540	0.0000	0.0000	
0.1358	1.7658e+005	0.8599	0.9336	0.9822	0.9606	0.0100	0.9406	0.9499	0.9535	0.0000	0.0000	
0.1368	1.7638e+005	0.8586	0.9330	0.9820	0.9602	0.0101	0.9400	0.9494	0.9531	0.0000	0.0000	
0.1378	1.7618e+005	0.8580	0.9325	0.9817	0.9598	0.0102	0.9395	0.9488	0.9524	0.0000	0.0000	
0.1388	1.7597e+005	0.8567	0.9319	0.9815	0.9594	0.0103	0.9390	0.9483	0.9520	0.0000	0.0000	
0.1398	1.7577e+005	0.8549	0.9311	0.9812	0.9590	0.0104	0.9385	0.9479	0.9515	0.0000	0.0000	
0.1408	1.7556e+005	0.8536	0.9305	0.9810	0.9586	0.0105	0.9380	0.9474	0.9510	0.0000	0.0000	
0.1418	1.7536e+005	0.8518	0.9297	0.9808	0.9582	0.0106	0.9375	0.9469	0.9505	0.0000	0.0000	
0.1428	1.7516e+005	0.8499	0.9290	0.9805	0.9579	0.0107	0.9369	0.9464	0.9500	0.0000	0.0000	
0.1438	1.7495e+005	0.8483	0.9283	0.9803	0.9575	0.0108	0.9364	0.9459	0.9495	0.0000	0.0000	
0.1448	1.7475e+005	0.8467	0.9276	0.9800	0.9571	0.0109	0.9359	0.9454	0.9490	0.0000	0.0000	
0.1458	1.7454e+005	0.8455	0.9270	0.9797	0.9567	0.0110	0.9354	0.9448	0.9483	0.0000	0.0000	
0.1468	1.7434e+005	0.8437	0.9262	0.9794	0.9562	0.0112	0.9348	0.9443	0.9477	0.0000	0.0000	
0.1478	1.7414e+005	0.8406	0.9251	0.9791	0.9559	0.0113	0.9343	0.9438	0.9472	0.0000	0.0000	
0.1488	1.7393e+005	0.8390	0.9244	0.9789	0.9555	0.0114	0.9338	0.9433	0.9467	0.0000	0.0000	
0.1498	1.7373e+005	0.8335	0.9227	0.9786	0.9551	0.0115	0.9333	0.9428	0.9463	0.0000	0.0000	
0.1508	1.7352e+005	0.8309	0.9217	0.9784	0.9547	0.0116	0.9328	0.9423	0.9458	0.0000	0.0000	
0.1518	1.7332e+005	0.8290	0.9210	0.9781	0.9543	0.0117	0.9323	0.9418	0.9453	0.0000	0.0000	
0.1528	1.7312e+005	0.8276	0.9203	0.9779	0.9539	0.0118	0.9317	0.9413	0.9448	0.0000	0.0000	
0.1538	1.7291e+005	0.8261	0.9196	0.9776	0.9535	0.0119	0.9312	0.9408	0.9443	0.0000	0.0000	
0.1548	1.7271e+005	0.8226	0.9184	0.9774	0.9531	0.0120	0.9307	0.9403	0.9438	0.0000	0.0000	
0.1558	1.725e+005	0.8218	0.9179	0.9771	0.9526	0.0121	0.9302	0.9398	0.9432	0.0000	0.0000	
0.1568	1.723e+005	0.8214	0.9174	0.9767	0.9522	0.0122	0.9297	0.9392	0.9425	0.0000	0.0000	
0.1578	1.721e+005	0.8200	0.9168	0.9764	0.9518	0.0123	0.9292	0.9387	0.9420	0.0000	0.0000	
0.1588	1.7189e+005	0.8189	0.9162	0.9761	0.9514	0.0124	0.9286	0.9382	0.9414	0.0000	0.0000	
0.1598	1.7169e+005	0.8175	0.9155	0.9759	0.9510	0.0125	0.9281	0.9376	0.9409	0.0000	0.0000	
0.1608	1.7148e+005	0.8163	0.9149	0.9756	0.9506	0.0126	0.9276	0.9371	0.9404	0.0000	0.0000	
0.1617	1.7128e+005	0.8146	0.9142	0.9753	0.9501	0.0128	0.9270	0.9366	0.9399	0.0000	0.0000	
0.1627	1.7108e+005	0.8128	0.9134	0.9751	0.9497	0.0129	0.9265	0.9361	0.9393	0.0000	0.0000	
0.1637	1.7087e+005	0.8106	0.9125	0.9748	0.9493	0.0130	0.9260	0.9356	0.9388	0.0000	0.0000	
0.1647	1.7067e+005	0.8088	0.9117	0.9746	0.9489	0.0131	0.9255	0.9351	0.9383	0.0000	0.0000	
0.1657	1.7046e+005	0.8070	0.9110	0.9743	0.9485	0.0132	0.9250	0.9345	0.9378	0.0000	0.0000	
0.1667	1.7026e+005	0.8054	0.9102	0.9740	0.9481	0.0133	0.9244	0.9340	0.9372	0.0000	0.0000	
0.1677	1.7006e+005	0.8037	0.9095	0.9738	0.9477	0.0134	0.9239	0.9335	0.9367	0.0000	0.0000	
0.1687	1.6985e+005	0.8021	0.9088	0.9735	0.9472	0.0135	0.9234	0.9330	0.9362	0.0000	0.0000	
0.1697	1.6965e+005	0.8002	0.9080	0.9732	0.9468	0.0136	0.9229	0.9324	0.9356	0.0000	0.0000	
0.1707	1.6944e+005	0.7985	0.9072	0.9729	0.9464	0.0137	0.9224	0.9319	0.9350	0.0000	0.0000	
0.1717	1.6924e+005	0.7969	0.9065	0.9726	0.9459	0.0138	0.9218	0.9313	0.9345	0.0000	0.0000	
0.1727	1.6904e+005	0.7940	0.9054	0.9723	0.9455	0.0140	0.9213	0.9308	0.9340	0.0000	0.0000	
0.1737	1.6883e+005	0.7920	0.9046	0.9720	0.9451	0.0141	0.9208	0.9303	0.9335	0.0000	0.0000	
0.1747	1.6863e+005	0.7896	0.9037	0.9717	0.9447	0.0142	0.9203	0.9297	0.9330	0.0000	0.0000	
0.1757	1.6842e+005	0.7878	0.9028	0.9714	0.9442	0.0143	0.9197	0.9292	0.9325	0.0000	0.0000	
0.1767	1.6822e+005	0.7858	0.9020	0.9711	0.9438	0.0144	0.9192	0.9286	0.9320	0.0000	0.0000	
0.1777	1.6802e+005	0.7849	0.9015	0.9708	0.9434	0.0145	0.9187	0.9281	0.9315	0.0000	0.0000	
0.1787	1.6781e+005	0.7849	0.9011	0.9705	0.9429	0.0146	0.9181	0.9275	0.9310	0.0000	0.0000	
0.1797	1.6761e+005	0.7825	0.9002	0.9702	0.9425	0.0148	0.9175	0.9269	0.9305	0.0000	0.0000	
0.1807	1.674e+005	0.7797	0.8991	0.9699	0.9420	0.0149	0.9170	0.9264	0.9300	0.0000	0.0000	
0.1817	1.672e+005	0.7771	0.8981	0.9695	0.9416	0.0150	0.9165	0.9258	0.9294	0.0000	0.0000	
0.1827	1.67e+005 	0.7750	0.8973	0.9692	0.9411	0.0151	0.9159	0.9252	0.9289	0.0000	0.0000	
0.1837	1.6679e+005	0.7727	0.8963	0.9689	0.9407	0.0152	0.9154	0.9247	0.9284	0.0000	0.0000	
0.1847	1.6659e+005	0.7713	0.8956	0.9686	0.9402	0.0153	0.9148	0.9241	0.9279	0.0000	0.0000	
0.1857	1.6638e+005	0.7694	0.8948	0.9682	0.9398	0.0155	0.9143	0.9235	0.9274	0.0000	0.0000	
0.1867	1.6618e+005	0.7676	0.8940	0.9679	0.9393	0.0156	0.9137	0.9230	0.9268	0.0000	0.0000	
0.1877	1.6598e+005	0.7655	0.8931	0.9676	0.9389	0.0157	0.9131	0.9224	0.9263	0.0000	0.0000	
0.1887	1.6577e+005	0.7633	0.8922	0.9673	0.9384	0.0158	0.9126	0.9218	0.9258	0.0000	0.0000	
0.1897	1.6557e+005	0.7617	0.8915	0.9669	0.9379	0.0159	0.9120	0.9212	0.9253	0.0000	0.0000	
0.1907	1.6536e+005	0.7593	0.8905	0.9666	0.9375	0.0161	0.9114	0.9207	0.9247	0.0000	0.0000	
0.1917	1.6516e+005	0.7569	0.8896	0.9662	0.9370	0.0162	0.9109	0.9201	0.9242	0.0000	0.0000	
0.1927	1.6496e+005	0.7550	0.8887	0.9659	0.9366	0.0163	0.9103	0.9195	0.9237	0.0000	0.0000	
0.1937	1.6475e+005	0.7532	0.8879	0.9656	0.9361	0.0164	0.9097	0.9189	0.9231	0.0000	0.0000	
0.1947	1.6455e+005	0.7506	0.8869	0.9653	0.9356	0.0166	0.9092	0.9184	0.9226	0.0000	0.0000	
0.1957	1.6434e+005	0.7490	0.8861	0.9649	0.9352	0.0167	0.9086	0.9178	0.9221	0.0000	0.0000	
0.1967	1.6414e+005	0.7466	0.8852	0.9646	0.9347	0.0168	0.9080	0.9172	0.9215	0.0000	0.0000	
0.1977	1.6394e+005	0.7449	0.8844	0.9643	0.9342	0.0169	0.9074	0.9166	0.9210	0.0000	0.0000	
0.1987	1.6373e+005	0.7432	0.8836	0.9640	0.9338	0.0171	0.9069	0.9160	0.9204	0.0000	0.0000	
0.1997	1.6353e+005	0.7417	0.8829	0.9636	0.9333	0.0172	0.9063	0.9154	0.9198	0.0000	0.0000	
0.2007	1.6332e+005	0.7391	0.8818	0.9633	0.9328	0.0173	0.9057	0.9148	0.9193	0.0000	0.0000	
0.2017	1.6312e+005	0.7368	0.8809	0.9629	0.9323	0.0174	0.9051	0.9142	0.9187	0.0000	0.0000	
0.2027	1.6292e+005	0.7348	0.8800	0.9626	0.9318	0.0176	0.9046	0.9137	0.9181	0.0000	0.0000	
0.2037	1.6271e+005	0.7337	0.8794	0.9623	0.9314	0.0177	0.9040	0.9131	0.9176	0.0000	0.0000	
0.2047	1.6251e+005	0.7312	0.8785	0.9622	0.9310	0.0178	0.9035	0.9127	0.9170	0.0000	0.0000	
0.2057	1.623e+005	0.7304	0.8780	0.9620	0.9306	0.0179	0.9029	0.9122	0.9164	0.0000	0.0000	
0.2067	1.621e+005	0.7301	0.8775	0.9618	0.9302	0.0180	0.9024	0.9116	0.9158	0.0000	0.0000	
0.2077	1.619e+005	0.7299	0.8771	0.9616	0.9298	0.0181	0.9018	0.9111	0.9152	0.0000	0.0000	
0.2087	1.6169e+005	0.7299	0.8768	0.9614	0.9293	0.0182	0.9013	0.9105	0.9145	0.0000	0.0000	
0.2097	1.6149e+005	0.7298	0.8764	0.9611	0.9288	0.0184	0.9007	0.9099	0.9138	0.0000	0.0000	
0.2107	1.6128e+005	0.7291	0.8758	0.9607	0.9283	0.0185	0.9001	0.9093	0.9132	0.0000	0.0000	
0.2117	1.6108e+005	0.7282	0.8752	0.9604	0.9278	0.0186	0.8995	0.9086	0.9126	0.0000	0.0000	
0.2127	1.6088e+005	0.7270	0.8745	0.9600	0.9273	0.0188	0.8989	0.9080	0.9120	0.0000	0.0000	
