F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.0679	1.895e+005	0.5285	0.8198	0.9786	0.0000	0.0000	0.9786	0.9786	0.9786	0.0000	0.0000	
0.0689	1.8929e+005	0.5283	0.8193	0.9785	0.0000	0.0000	0.9785	0.9785	0.9785	0.0000	0.0000	
0.0699	1.8909e+005	0.5276	0.8186	0.9784	0.0000	0.0000	0.9784	0.9784	0.9784	0.0000	0.0000	
0.0709	1.8889e+005	0.5276	0.8182	0.9784	0.0000	0.0000	0.9784	0.9784	0.9784	0.0000	0.0000	
0.0719	1.8868e+005	0.5276	0.8178	0.9783	0.0000	0.0000	0.9783	0.9783	0.9783	0.0000	0.0000	
0.0729	1.8848e+005	0.5269	0.8171	0.9782	0.0000	0.0000	0.9782	0.9782	0.9782	0.0000	0.0000	
0.0739	1.8828e+005	0.5268	0.8167	0.9781	0.0000	0.0000	0.9781	0.9781	0.9781	0.0000	0.0000	
0.0749	1.8807e+005	0.5267	0.8162	0.9779	0.0000	0.0000	0.9779	0.9779	0.9779	0.0000	0.0000	
0.0759	1.8787e+005	0.5264	0.8158	0.9778	0.0000	0.0000	0.9778	0.9778	0.9778	0.0000	0.0000	
0.0769	1.8767e+005	0.5263	0.8155	0.9777	0.0000	0.0000	0.9777	0.9777	0.9777	0.0000	0.0000	
0.0779	1.8746e+005	0.5144	0.8121	0.9776	0.0000	0.0000	0.9776	0.9776	0.9776	0.0000	0.0000	
0.0789	1.8726e+005	0.5144	0.8118	0.9775	0.0000	0.0000	0.9775	0.9775	0.9775	0.0000	0.0000	
0.0799	1.8706e+005	0.5141	0.8113	0.9774	0.0000	0.0000	0.9774	0.9774	0.9774	0.0000	0.0000	
0.0809	1.8686e+005	0.5140	0.8108	0.9773	0.0000	0.0000	0.9773	0.9773	0.9773	0.0000	0.0000	
0.0819	1.8665e+005	0.5135	0.8104	0.9771	0.0000	0.0000	0.9771	0.9771	0.9771	0.0000	0.0000	
0.0829	1.8645e+005	0.5135	0.8098	0.9770	0.0000	0.0000	0.9770	0.9770	0.9770	0.0000	0.0000	
0.0839	1.8625e+005	0.5135	0.8095	0.9769	0.0000	0.0000	0.9769	0.9769	0.9769	0.0000	0.0000	
0.0849	1.8604e+005	0.5131	0.8089	0.9767	0.0000	0.0000	0.9767	0.9767	0.9767	0.0000	0.0000	
0.0859	1.8584e+005	0.5131	0.8084	0.9765	0.0000	0.0000	0.9765	0.9765	0.9765	0.0000	0.0000	
0.0869	1.8564e+005	0.5131	0.8080	0.9764	0.0000	0.0000	0.9764	0.9764	0.9764	0.0000	0.0000	
0.0879	1.8544e+005	0.5105	0.8066	0.9762	0.0000	0.0000	0.9762	0.9762	0.9762	0.0000	0.0000	
0.0889	1.8523e+005	0.5105	0.8059	0.9760	0.0000	0.0000	0.9760	0.9760	0.9760	0.0000	0.0000	
0.0899	1.8503e+005	0.5105	0.8054	0.9759	0.0000	0.0000	0.9759	0.9759	0.9759	0.0000	0.0000	
0.0909	1.8483e+005	0.5105	0.8050	0.9757	0.0000	0.0000	0.9757	0.9757	0.9757	0.0000	0.0000	
0.0919	1.8462e+005	0.5104	0.8046	0.9755	0.0000	0.0000	0.9755	0.9755	0.9755	0.0000	0.0000	
0.0929	1.8442e+005	0.5104	0.8041	0.9753	0.0000	0.0000	0.9753	0.9753	0.9753	0.0000	0.0000	
0.0939	1.8422e+005	0.5104	0.8038	0.9751	0.0000	0.0000	0.9751	0.9751	0.9751	0.0000	0.0000	
0.0949	1.8401e+005	0.5104	0.8033	0.9749	0.0000	0.0000	0.9749	0.9749	0.9749	0.0000	0.0000	
0.0959	1.8381e+005	0.5099	0.8028	0.9747	0.0000	0.0000	0.9747	0.9747	0.9747	0.0000	0.0000	
0.0969	1.8361e+005	0.5097	0.8020	0.9745	0.0000	0.0000	0.9745	0.9745	0.9745	0.0000	0.0000	
0.0979	1.834e+005	0.5097	0.8016	0.9743	0.0000	0.0000	0.9743	0.9743	0.9743	0.0000	0.0000	
0.0989	1.832e+005	0.5097	0.8009	0.9740	0.0000	0.0000	0.9740	0.9740	0.9740	0.0000	0.0000	
0.0999	1.83e+005 	0.5096	0.8002	0.9738	0.0000	0.0000	0.9738	0.9738	0.9738	0.0000	0.0000	
0.1009	1.828e+005	0.5096	0.7997	0.9736	0.0000	0.0000	0.9736	0.9736	0.9736	0.0000	0.0000	
0.1019	1.8259e+005	0.5070	0.7985	0.9733	0.0000	0.0000	0.9733	0.9733	0.9733	0.0000	0.0000	
0.1029	1.8239e+005	0.5067	0.7980	0.9731	0.0000	0.0000	0.9731	0.9731	0.9731	0.0000	0.0000	
0.1039	1.8219e+005	0.5066	0.7974	0.9728	0.0000	0.0000	0.9728	0.9728	0.9728	0.0000	0.0000	
0.1049	1.8198e+005	0.5066	0.7970	0.9726	0.0000	0.0000	0.9726	0.9726	0.9726	0.0000	0.0000	
0.1059	1.8178e+005	0.5064	0.7965	0.9723	0.0000	0.0000	0.9723	0.9723	0.9723	0.0000	0.0000	
0.1069	1.8158e+005	0.5064	0.7961	0.9721	0.0000	0.0000	0.9721	0.9721	0.9721	0.0000	0.0000	
0.1078	1.8138e+005	0.5064	0.7957	0.9718	0.0000	0.0000	0.9718	0.9718	0.9718	0.0000	0.0000	
0.1088	1.8117e+005	0.5064	0.7953	0.9716	0.0000	0.0000	0.9716	0.9716	0.9716	0.0000	0.0000	
0.1098	1.8097e+005	0.5011	0.7933	0.9713	0.0000	0.0000	0.9713	0.9713	0.9713	0.0000	0.0000	
0.1108	1.8077e+005	0.5011	0.7929	0.9710	0.0000	0.0000	0.9710	0.9710	0.9710	0.0000	0.0000	
0.1118	1.8056e+005	0.4989	0.7918	0.9707	0.0000	0.0000	0.9707	0.9707	0.9707	0.0000	0.0000	
0.1128	1.8036e+005	0.4934	0.7898	0.9704	0.0000	0.0000	0.9704	0.9704	0.9704	0.0000	0.0000	
0.1138	1.8016e+005	0.4934	0.7894	0.9701	0.0000	0.0000	0.9701	0.9701	0.9701	0.0000	0.0000	
0.1148	1.7995e+005	0.4934	0.7889	0.9699	0.0000	0.0000	0.9699	0.9699	0.9699	0.0000	0.0000	
0.1158	1.7975e+005	0.4934	0.7885	0.9696	0.0000	0.0000	0.9696	0.9696	0.9696	0.0000	0.0000	
0.1168	1.7955e+005	0.4934	0.7880	0.9693	0.0000	0.0000	0.9693	0.9693	0.9693	0.0000	0.0000	
0.1178	1.7934e+005	0.4934	0.7876	0.9690	0.0000	0.0000	0.9690	0.9690	0.9690	0.0000	0.0000	
0.1188	1.7914e+005	0.4811	0.7840	0.9689	0.0000	0.0000	0.9689	0.9689	0.9689	0.0000	0.0000	
0.1198	1.7894e+005	0.4651	0.7797	0.9689	0.0000	0.0000	0.9689	0.9689	0.9689	0.0000	0.0000	
0.1208	1.7874e+005	0.4492	0.7753	0.9688	0.0000	0.0000	0.9688	0.9688	0.9688	0.0000	0.0000	
0.1218	1.7853e+005	0.4333	0.7709	0.9686	0.0000	0.0000	0.9686	0.9686	0.9686	0.0000	0.0000	
0.1228	1.7833e+005	0.4300	0.7697	0.9685	0.0000	0.0000	0.9685	0.9685	0.9685	0.0000	0.0000	
0.1238	1.7813e+005	0.4299	0.7691	0.9683	0.0000	0.0000	0.9683	0.9683	0.9683	0.0000	0.0000	
0.1248	1.7792e+005	0.4298	0.7687	0.9680	0.0000	0.0000	0.9680	0.9680	0.9680	0.0000	0.0000	
0.1258	1.7772e+005	0.4298	0.7682	0.9677	0.0000	0.0000	0.9677	0.9677	0.9677	0.0000	0.0000	
0.1268	1.7752e+005	0.4298	0.7676	0.9674	0.0000	0.0000	0.9674	0.9674	0.9674	0.0000	0.0000	
0.1278	1.7732e+005	0.4298	0.7672	0.9671	0.0000	0.0000	0.9671	0.9671	0.9671	0.0000	0.0000	
0.1288	1.7711e+005	0.4298	0.7668	0.9667	0.0000	0.0000	0.9667	0.9667	0.9667	0.0000	0.0000	
0.1298	1.7691e+005	0.4297	0.7662	0.9664	0.0000	0.0000	0.9664	0.9664	0.9664	0.0000	0.0000	
0.1308	1.7671e+005	0.4296	0.7656	0.9661	0.0000	0.0000	0.9661	0.9661	0.9661	0.0000	0.0000	
0.1318	1.765e+005	0.4293	0.7650	0.9658	0.0000	0.0000	0.9658	0.9658	0.9658	0.0000	0.0000	
0.1328	1.763e+005	0.4280	0.7636	0.9654	0.0000	0.0000	0.9654	0.9654	0.9654	0.0000	0.0000	
0.1338	1.761e+005	0.4280	0.7631	0.9651	0.0000	0.0000	0.9651	0.9651	0.9651	0.0000	0.0000	
0.1348	1.7589e+005	0.4273	0.7621	0.9648	0.0000	0.0000	0.9648	0.9648	0.9648	0.0000	0.0000	
0.1358	1.7569e+005	0.4273	0.7617	0.9644	0.0000	0.0000	0.9644	0.9644	0.9644	0.0000	0.0000	
0.1368	1.7549e+005	0.4269	0.7609	0.9641	0.0000	0.0000	0.9641	0.9641	0.9641	0.0000	0.0000	
0.1378	1.7528e+005	0.4269	0.7605	0.9637	0.0000	0.0000	0.9637	0.9637	0.9637	0.0000	0.0000	
0.1388	1.7508e+005	0.4267	0.7598	0.9634	0.0000	0.0000	0.9634	0.9634	0.9634	0.0000	0.0000	
0.1398	1.7488e+005	0.4267	0.7593	0.9630	0.0000	0.0000	0.9630	0.9630	0.9630	0.0000	0.0000	
0.1408	1.7468e+005	0.4267	0.7587	0.9627	0.0000	0.0000	0.9627	0.9627	0.9627	0.0000	0.0000	
0.1418	1.7447e+005	0.4267	0.7583	0.9623	0.0000	0.0000	0.9623	0.9623	0.9623	0.0000	0.0000	
0.1428	1.7427e+005	0.4267	0.7579	0.9622	0.0000	0.0000	0.9622	0.9622	0.9622	0.0000	0.0000	
0.1438	1.7407e+005	0.4267	0.7573	0.9620	0.0000	0.0000	0.9620	0.9620	0.9620	0.0000	0.0000	
0.1448	1.7386e+005	0.4267	0.7569	0.9618	0.0000	0.0000	0.9618	0.9618	0.9618	0.0000	0.0000	
0.1458	1.7366e+005	0.4267	0.7558	0.9615	0.0000	0.0000	0.9615	0.9615	0.9615	0.0000	0.0000	
0.1468	1.7346e+005	0.4253	0.7549	0.9611	0.0000	0.0000	0.9611	0.9611	0.9611	0.0000	0.0000	
