F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	
0.6749	65784     	0.3575	0.5085	0.7033	0.7033	0.0842	
0.6759	65582     	0.3564	0.5073	0.7016	0.7016	0.0848	
0.6769	65380     	0.3560	0.5065	0.7002	0.7002	0.0852	
0.6779	65178     	0.3550	0.5056	0.6991	0.6991	0.0856	
0.6789	64976     	0.3530	0.5042	0.6975	0.6975	0.0861	
0.6799	64774     	0.3523	0.5032	0.6960	0.6960	0.0866	
0.6809	64572     	0.3508	0.5017	0.6941	0.6941	0.0872	
0.6819	64370     	0.3499	0.5008	0.6927	0.6927	0.0877	
0.6829	64168     	0.3484	0.4997	0.6913	0.6913	0.0882	
0.6839	63966     	0.3465	0.4984	0.6898	0.6898	0.0887	
0.6849	63764     	0.3454	0.4975	0.6886	0.6886	0.0891	
0.6859	63562     	0.3432	0.4956	0.6865	0.6865	0.0898	
0.6869	63360     	0.3415	0.4945	0.6853	0.6853	0.0901	
0.6879	63158     	0.3402	0.4933	0.6836	0.6836	0.0907	
0.6889	62956     	0.3392	0.4925	0.6824	0.6824	0.0911	
0.6899	62754     	0.3381	0.4914	0.6809	0.6809	0.0916	
0.6909	62552     	0.3375	0.4905	0.6792	0.6792	0.0922	
0.6919	62350     	0.3362	0.4894	0.6775	0.6775	0.0927	
0.6929	62148     	0.3353	0.4884	0.6759	0.6759	0.0933	
0.6938	61946     	0.3268	0.4841	0.6748	0.6748	0.0936	
0.6948	61744     	0.3188	0.4802	0.6737	0.6737	0.0940	
0.6958	61542     	0.3169	0.4787	0.6715	0.6715	0.0948	
0.6968	61340     	0.3160	0.4779	0.6704	0.6704	0.0951	
0.6978	61138     	0.3137	0.4764	0.6686	0.6686	0.0957	
0.6988	60936     	0.3137	0.4762	0.6681	0.6681	0.0959	
0.6998	60734     	0.3125	0.4753	0.6668	0.6668	0.0963	
0.7008	60532     	0.3113	0.4743	0.6653	0.6653	0.0969	
0.7018	60330     	0.3099	0.4731	0.6637	0.6637	0.0974	
0.7028	60128     	0.3092	0.4720	0.6618	0.6618	0.0980	
0.7038	59926     	0.3086	0.4713	0.6606	0.6606	0.0985	
0.7048	59724     	0.3079	0.4705	0.6592	0.6592	0.0989	
0.7058	59522     	0.3077	0.4701	0.6585	0.6585	0.0992	
0.7068	59320     	0.3077	0.4700	0.6580	0.6580	0.0993	
0.7078	59118     	0.3067	0.4691	0.6566	0.6566	0.0998	
0.7088	58916     	0.3063	0.4685	0.6554	0.6554	0.1003	
0.7098	58714     	0.3055	0.4676	0.6538	0.6538	0.1008	
0.7108	58512     	0.3048	0.4664	0.6518	0.6518	0.1015	
0.7118	58310     	0.3043	0.4658	0.6507	0.6507	0.1019	
0.7128	58108     	0.3031	0.4647	0.6490	0.6490	0.1024	
