F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	
0.3530	1.3071e+005	0.6704	0.6704	0.6704	0.6704	0.0951	
0.3540	1.3051e+005	0.6699	0.6699	0.6699	0.6699	0.0953	
0.3550	1.3031e+005	0.6694	0.6694	0.6694	0.6694	0.0955	
0.3560	1.301e+005	0.6689	0.6689	0.6689	0.6689	0.0956	
0.3570	1.299e+005	0.6685	0.6685	0.6685	0.6685	0.0958	
0.3580	1.297e+005	0.6680	0.6680	0.6680	0.6680	0.0960	
0.3590	1.295e+005	0.6675	0.6675	0.6675	0.6675	0.0961	
0.3600	1.293e+005	0.6670	0.6670	0.6670	0.6670	0.0963	
0.3610	1.2909e+005	0.6664	0.6664	0.6664	0.6664	0.0965	
0.3620	1.2889e+005	0.6659	0.6659	0.6659	0.6659	0.0967	
0.3630	1.2869e+005	0.6654	0.6654	0.6654	0.6654	0.0968	
0.3640	1.2849e+005	0.6648	0.6648	0.6648	0.6648	0.0970	
0.3650	1.2829e+005	0.6643	0.6643	0.6643	0.6643	0.0972	
0.3660	1.2808e+005	0.6638	0.6638	0.6638	0.6638	0.0974	
0.3670	1.2788e+005	0.6634	0.6634	0.6634	0.6634	0.0975	
0.3680	1.2768e+005	0.6628	0.6628	0.6628	0.6628	0.0977	
0.3690	1.2748e+005	0.6624	0.6624	0.6624	0.6624	0.0979	
0.3700	1.2728e+005	0.6618	0.6618	0.6618	0.6618	0.0980	
0.3710	1.2707e+005	0.6614	0.6614	0.6614	0.6614	0.0982	
0.3720	1.2687e+005	0.6609	0.6609	0.6609	0.6609	0.0984	
0.3730	1.2667e+005	0.6603	0.6603	0.6603	0.6603	0.0986	
0.3740	1.2647e+005	0.6598	0.6598	0.6598	0.6598	0.0987	
0.3750	1.2627e+005	0.6593	0.6593	0.6593	0.6593	0.0989	
0.3760	1.2606e+005	0.6587	0.6587	0.6587	0.6587	0.0991	
0.3770	1.2586e+005	0.6582	0.6582	0.6582	0.6582	0.0993	
0.3780	1.2566e+005	0.6577	0.6577	0.6577	0.6577	0.0994	
0.3790	1.2546e+005	0.6572	0.6572	0.6572	0.6572	0.0996	
0.3800	1.2526e+005	0.6566	0.6566	0.6566	0.6566	0.0998	
0.3810	1.2505e+005	0.6561	0.6561	0.6561	0.6561	0.1000	
0.3820	1.2485e+005	0.6555	0.6555	0.6555	0.6555	0.1002	
0.3830	1.2465e+005	0.6550	0.6550	0.6550	0.6550	0.1004	
0.3840	1.2445e+005	0.6546	0.6546	0.6546	0.6546	0.1005	
0.3850	1.2425e+005	0.6541	0.6541	0.6541	0.6541	0.1007	
0.3860	1.2404e+005	0.6535	0.6535	0.6535	0.6535	0.1009	
0.3870	1.2384e+005	0.6530	0.6530	0.6530	0.6530	0.1011	
0.3880	1.2364e+005	0.6526	0.6526	0.6526	0.6526	0.1012	
0.3890	1.2344e+005	0.6520	0.6520	0.6520	0.6520	0.1014	
0.3900	1.2324e+005	0.6515	0.6515	0.6515	0.6515	0.1016	
0.3910	1.2303e+005	0.6510	0.6510	0.6510	0.6510	0.1017	
0.3920	1.2283e+005	0.6505	0.6505	0.6505	0.6505	0.1019	
0.3930	1.2263e+005	0.6500	0.6500	0.6500	0.6500	0.1021	
0.3940	1.2243e+005	0.6494	0.6494	0.6494	0.6494	0.1023	
0.3950	1.2223e+005	0.6489	0.6489	0.6489	0.6489	0.1025	
0.3960	1.2202e+005	0.6484	0.6484	0.6484	0.6484	0.1027	
0.3970	1.2182e+005	0.6478	0.6478	0.6478	0.6478	0.1029	
0.3980	1.2162e+005	0.6473	0.6473	0.6473	0.6473	0.1030	
0.3990	1.2142e+005	0.6467	0.6467	0.6467	0.6467	0.1032	
0.4000	1.2122e+005	0.6462	0.6462	0.6462	0.6462	0.1034	
0.4010	1.2101e+005	0.6458	0.6458	0.6458	0.6458	0.1036	
0.4020	1.2081e+005	0.6452	0.6452	0.6452	0.6452	0.1037	
0.4030	1.2061e+005	0.6447	0.6447	0.6447	0.6447	0.1039	
0.4040	1.2041e+005	0.6441	0.6441	0.6441	0.6441	0.1041	
0.4050	1.2021e+005	0.6436	0.6436	0.6436	0.6436	0.1043	
0.4060	1.2e+005  	0.6431	0.6431	0.6431	0.6431	0.1045	
0.4070	1.198e+005	0.6425	0.6425	0.6425	0.6425	0.1047	
0.4080	1.196e+005	0.6419	0.6419	0.6419	0.6419	0.1049	
0.4090	1.194e+005	0.6413	0.6413	0.6413	0.6413	0.1051	
0.4100	1.192e+005	0.6408	0.6408	0.6408	0.6408	0.1053	
0.4110	1.1899e+005	0.6402	0.6402	0.6402	0.6402	0.1055	
0.4120	1.1879e+005	0.6398	0.6398	0.6398	0.6398	0.1056	
0.4130	1.1859e+005	0.6395	0.6395	0.6395	0.6395	0.1058	
0.4140	1.1839e+005	0.6389	0.6389	0.6389	0.6389	0.1060	
0.4150	1.1819e+005	0.6383	0.6383	0.6383	0.6383	0.1062	
0.4160	1.1798e+005	0.6378	0.6378	0.6378	0.6378	0.1063	
0.4170	1.1778e+005	0.6372	0.6372	0.6372	0.6372	0.1065	
0.4180	1.1758e+005	0.6367	0.6367	0.6367	0.6367	0.1067	
0.4190	1.1738e+005	0.6362	0.6362	0.6362	0.6362	0.1069	
0.4200	1.1718e+005	0.6356	0.6356	0.6356	0.6356	0.1071	
0.4210	1.1697e+005	0.6353	0.6353	0.6353	0.6353	0.1072	
0.4220	1.1677e+005	0.6347	0.6347	0.6347	0.6347	0.1074	
0.4230	1.1657e+005	0.6341	0.6341	0.6341	0.6341	0.1076	
0.4240	1.1637e+005	0.6335	0.6335	0.6335	0.6335	0.1078	
0.4250	1.1617e+005	0.6329	0.6329	0.6329	0.6329	0.1081	
0.4260	1.1596e+005	0.6323	0.6323	0.6323	0.6323	0.1083	
0.4270	1.1576e+005	0.6317	0.6317	0.6317	0.6317	0.1085	
0.4280	1.1556e+005	0.6311	0.6311	0.6311	0.6311	0.1087	
0.4290	1.1536e+005	0.6305	0.6305	0.6305	0.6305	0.1089	
0.4300	1.1516e+005	0.6301	0.6301	0.6301	0.6301	0.1090	
0.4310	1.1495e+005	0.6295	0.6295	0.6295	0.6295	0.1093	
0.4320	1.1475e+005	0.6290	0.6290	0.6290	0.6290	0.1094	
0.4330	1.1455e+005	0.6284	0.6284	0.6284	0.6284	0.1096	
0.4340	1.1435e+005	0.6278	0.6278	0.6278	0.6278	0.1099	
0.4350	1.1415e+005	0.6272	0.6272	0.6272	0.6272	0.1101	
0.4360	1.1394e+005	0.6266	0.6266	0.6266	0.6266	0.1103	
0.4370	1.1374e+005	0.6261	0.6261	0.6261	0.6261	0.1105	
0.4380	1.1354e+005	0.6254	0.6254	0.6254	0.6254	0.1107	
0.4390	1.1334e+005	0.6248	0.6248	0.6248	0.6248	0.1109	
0.4400	1.1314e+005	0.6242	0.6242	0.6242	0.6242	0.1112	
0.4410	1.1293e+005	0.6235	0.6235	0.6235	0.6235	0.1114	
0.4420	1.1273e+005	0.6229	0.6229	0.6229	0.6229	0.1116	
0.4430	1.1253e+005	0.6223	0.6223	0.6223	0.6223	0.1118	
0.4440	1.1233e+005	0.6217	0.6217	0.6217	0.6217	0.1120	
0.4450	1.1213e+005	0.6210	0.6210	0.6210	0.6210	0.1123	
0.4460	1.1192e+005	0.6204	0.6204	0.6204	0.6204	0.1125	
0.4470	1.1172e+005	0.6198	0.6198	0.6198	0.6198	0.1127	
0.4480	1.1152e+005	0.6192	0.6192	0.6192	0.6192	0.1129	
0.4490	1.1132e+005	0.6186	0.6186	0.6186	0.6186	0.1131	
0.4500	1.1112e+005	0.6180	0.6180	0.6180	0.6180	0.1134	
0.4510	1.1091e+005	0.6174	0.6174	0.6174	0.6174	0.1136	
0.4520	1.1071e+005	0.6168	0.6168	0.6168	0.6168	0.1138	
0.4530	1.1051e+005	0.6163	0.6163	0.6163	0.6163	0.1140	
0.4540	1.1031e+005	0.6157	0.6157	0.6157	0.6157	0.1142	
0.4550	1.1011e+005	0.6151	0.6151	0.6151	0.6151	0.1144	
0.4560	1.099e+005	0.6144	0.6144	0.6144	0.6144	0.1146	
0.4570	1.097e+005	0.6138	0.6138	0.6138	0.6138	0.1149	
0.4580	1.095e+005	0.6132	0.6132	0.6132	0.6132	0.1151	
0.4590	1.093e+005	0.6126	0.6126	0.6126	0.6126	0.1153	
0.4600	1.091e+005	0.6120	0.6120	0.6120	0.6120	0.1155	
0.4610	1.0889e+005	0.6113	0.6113	0.6113	0.6113	0.1158	
0.4620	1.0869e+005	0.6106	0.6106	0.6106	0.6106	0.1160	
0.4630	1.0849e+005	0.6100	0.6100	0.6100	0.6100	0.1162	
0.4640	1.0829e+005	0.6094	0.6094	0.6094	0.6094	0.1164	
0.4650	1.0809e+005	0.6088	0.6088	0.6088	0.6088	0.1167	
0.4660	1.0788e+005	0.6081	0.6081	0.6081	0.6081	0.1169	
0.4670	1.0768e+005	0.6075	0.6075	0.6075	0.6075	0.1171	
0.4680	1.0748e+005	0.6069	0.6069	0.6069	0.6069	0.1174	
0.4690	1.0728e+005	0.6063	0.6063	0.6063	0.6063	0.1176	
0.4700	1.0708e+005	0.6057	0.6057	0.6057	0.6057	0.1178	
0.4710	1.0687e+005	0.6051	0.6051	0.6051	0.6051	0.1180	
0.4720	1.0667e+005	0.6044	0.6044	0.6044	0.6044	0.1183	
0.4730	1.0647e+005	0.6039	0.6039	0.6039	0.6039	0.1185	
0.4740	1.0627e+005	0.6033	0.6033	0.6033	0.6033	0.1187	
0.4750	1.0607e+005	0.6026	0.6026	0.6026	0.6026	0.1189	
0.4760	1.0586e+005	0.6020	0.6020	0.6020	0.6020	0.1192	
0.4770	1.0566e+005	0.6013	0.6013	0.6013	0.6013	0.1194	
0.4780	1.0546e+005	0.6006	0.6006	0.6006	0.6006	0.1197	
0.4790	1.0526e+005	0.5999	0.5999	0.5999	0.5999	0.1199	
0.4800	1.0506e+005	0.5992	0.5992	0.5992	0.5992	0.1202	
0.4810	1.0485e+005	0.5987	0.5987	0.5987	0.5987	0.1204	
0.4820	1.0465e+005	0.5981	0.5981	0.5981	0.5981	0.1206	
0.4830	1.0445e+005	0.5974	0.5974	0.5974	0.5974	0.1208	
0.4840	1.0425e+005	0.5968	0.5968	0.5968	0.5968	0.1211	
0.4850	1.0405e+005	0.5961	0.5961	0.5961	0.5961	0.1213	
0.4860	1.0384e+005	0.5955	0.5955	0.5955	0.5955	0.1215	
0.4870	1.0364e+005	0.5949	0.5949	0.5949	0.5949	0.1218	
0.4880	1.0344e+005	0.5942	0.5942	0.5942	0.5942	0.1220	
0.4890	1.0324e+005	0.5934	0.5934	0.5934	0.5934	0.1223	
0.4900	1.0304e+005	0.5928	0.5928	0.5928	0.5928	0.1226	
0.4910	1.0283e+005	0.5921	0.5921	0.5921	0.5921	0.1228	
0.4920	1.0263e+005	0.5914	0.5914	0.5914	0.5914	0.1230	
0.4930	1.0243e+005	0.5909	0.5909	0.5909	0.5909	0.1233	
0.4940	1.0223e+005	0.5902	0.5902	0.5902	0.5902	0.1235	
0.4950	1.0203e+005	0.5895	0.5895	0.5895	0.5895	0.1238	
0.4960	1.0182e+005	0.5889	0.5889	0.5889	0.5889	0.1240	
0.4970	1.0162e+005	0.5882	0.5882	0.5882	0.5882	0.1243	
0.4980	1.0142e+005	0.5877	0.5877	0.5877	0.5877	0.1244	
0.4990	1.0122e+005	0.5872	0.5872	0.5872	0.5872	0.1246	
0.5000	1.0102e+005	0.5866	0.5866	0.5866	0.5866	0.1249	
0.5010	1.0081e+005	0.5858	0.5858	0.5858	0.5858	0.1251	
0.5020	1.0061e+005	0.5852	0.5852	0.5852	0.5852	0.1254	
0.5030	1.0041e+005	0.5845	0.5845	0.5845	0.5845	0.1256	
0.5040	1.0021e+005	0.5838	0.5838	0.5838	0.5838	0.1259	
0.5050	1.0001e+005	0.5831	0.5831	0.5831	0.5831	0.1262	
0.5060	99804     	0.5824	0.5824	0.5824	0.5824	0.1264	
0.5070	99602     	0.5817	0.5817	0.5817	0.5817	0.1267	
0.5080	99400     	0.5810	0.5810	0.5810	0.5810	0.1269	
0.5090	99198     	0.5804	0.5804	0.5804	0.5804	0.1272	
0.5100	98996     	0.5797	0.5797	0.5797	0.5797	0.1274	
0.5110	98794     	0.5790	0.5790	0.5790	0.5790	0.1277	
0.5120	98592     	0.5783	0.5783	0.5783	0.5783	0.1279	
0.5130	98390     	0.5776	0.5776	0.5776	0.5776	0.1282	
0.5140	98188     	0.5772	0.5772	0.5772	0.5772	0.1284	
0.5150	97986     	0.5767	0.5767	0.5767	0.5767	0.1286	
0.5160	97784     	0.5760	0.5760	0.5760	0.5760	0.1288	
0.5170	97582     	0.5753	0.5753	0.5753	0.5753	0.1291	
0.5180	97380     	0.5746	0.5746	0.5746	0.5746	0.1294	
0.5190	97178     	0.5739	0.5739	0.5739	0.5739	0.1296	
0.5200	96976     	0.5732	0.5732	0.5732	0.5732	0.1299	
0.5210	96774     	0.5724	0.5724	0.5724	0.5724	0.1302	
0.5220	96572     	0.5717	0.5717	0.5717	0.5717	0.1304	
0.5230	96370     	0.5710	0.5710	0.5710	0.5710	0.1307	
0.5240	96168     	0.5707	0.5707	0.5707	0.5707	0.1308	
0.5250	95966     	0.5703	0.5703	0.5703	0.5703	0.1310	
0.5260	95764     	0.5697	0.5697	0.5697	0.5697	0.1312	
0.5270	95562     	0.5690	0.5690	0.5690	0.5690	0.1315	
0.5280	95360     	0.5684	0.5684	0.5684	0.5684	0.1317	
0.5290	95158     	0.5678	0.5678	0.5678	0.5678	0.1319	
0.5300	94956     	0.5671	0.5671	0.5671	0.5671	0.1322	
0.5310	94754     	0.5664	0.5664	0.5664	0.5664	0.1325	
0.5320	94552     	0.5657	0.5657	0.5657	0.5657	0.1327	
0.5330	94350     	0.5650	0.5650	0.5650	0.5650	0.1330	
0.5340	94148     	0.5643	0.5643	0.5643	0.5643	0.1333	
0.5350	93946     	0.5636	0.5636	0.5636	0.5636	0.1336	
0.5360	93744     	0.5629	0.5629	0.5629	0.5629	0.1338	
0.5370	93542     	0.5622	0.5622	0.5622	0.5622	0.1341	
0.5380	93340     	0.5616	0.5616	0.5616	0.5616	0.1343	
0.5390	93138     	0.5609	0.5609	0.5609	0.5609	0.1346	
0.5400	92936     	0.5602	0.5602	0.5602	0.5602	0.1348	
0.5410	92734     	0.5595	0.5595	0.5595	0.5595	0.1351	
0.5420	92532     	0.5589	0.5589	0.5589	0.5589	0.1354	
0.5430	92330     	0.5581	0.5581	0.5581	0.5581	0.1357	
0.5440	92128     	0.5574	0.5574	0.5574	0.5574	0.1359	
0.5450	91926     	0.5567	0.5567	0.5567	0.5567	0.1362	
0.5460	91724     	0.5561	0.5561	0.5561	0.5561	0.1365	
0.5470	91522     	0.5554	0.5554	0.5554	0.5554	0.1367	
0.5480	91320     	0.5546	0.5546	0.5546	0.5546	0.1370	
0.5490	91118     	0.5539	0.5539	0.5539	0.5539	0.1373	
0.5500	90916     	0.5531	0.5531	0.5531	0.5531	0.1376	
0.5510	90714     	0.5523	0.5523	0.5523	0.5523	0.1379	
0.5520	90512     	0.5516	0.5516	0.5516	0.5516	0.1382	
0.5530	90310     	0.5508	0.5508	0.5508	0.5508	0.1385	
0.5540	90108     	0.5501	0.5501	0.5501	0.5501	0.1388	
0.5550	89906     	0.5493	0.5493	0.5493	0.5493	0.1391	
0.5560	89704     	0.5486	0.5486	0.5486	0.5486	0.1394	
0.5570	89502     	0.5478	0.5478	0.5478	0.5478	0.1397	
0.5580	89300     	0.5471	0.5471	0.5471	0.5471	0.1400	
0.5590	89098     	0.5463	0.5463	0.5463	0.5463	0.1403	
0.5600	88896     	0.5455	0.5455	0.5455	0.5455	0.1406	
0.5610	88694     	0.5448	0.5448	0.5448	0.5448	0.1409	
0.5620	88492     	0.5441	0.5441	0.5441	0.5441	0.1412	
0.5630	88290     	0.5434	0.5434	0.5434	0.5434	0.1414	
0.5640	88088     	0.5426	0.5426	0.5426	0.5426	0.1417	
0.5650	87886     	0.5418	0.5418	0.5418	0.5418	0.1420	
0.5660	87684     	0.5411	0.5411	0.5411	0.5411	0.1423	
0.5670	87482     	0.5404	0.5404	0.5404	0.5404	0.1426	
0.5680	87280     	0.5396	0.5396	0.5396	0.5396	0.1429	
0.5690	87078     	0.5388	0.5388	0.5388	0.5388	0.1432	
0.5700	86876     	0.5381	0.5381	0.5381	0.5381	0.1435	
0.5710	86674     	0.5373	0.5373	0.5373	0.5373	0.1438	
0.5720	86472     	0.5365	0.5365	0.5365	0.5365	0.1442	
0.5730	86270     	0.5357	0.5357	0.5357	0.5357	0.1445	
0.5740	86068     	0.5352	0.5352	0.5352	0.5352	0.1447	
0.5750	85866     	0.5345	0.5345	0.5345	0.5345	0.1450	
0.5760	85664     	0.5337	0.5337	0.5337	0.5337	0.1453	
0.5770	85462     	0.5329	0.5329	0.5329	0.5329	0.1456	
0.5780	85260     	0.5322	0.5322	0.5322	0.5322	0.1459	
0.5790	85058     	0.5314	0.5314	0.5314	0.5314	0.1462	
0.5800	84856     	0.5306	0.5306	0.5306	0.5306	0.1465	
0.5810	84654     	0.5298	0.5298	0.5298	0.5298	0.1468	
0.5820	84452     	0.5290	0.5290	0.5290	0.5290	0.1472	
0.5830	84250     	0.5284	0.5284	0.5284	0.5284	0.1474	
0.5840	84048     	0.5276	0.5276	0.5276	0.5276	0.1477	
0.5850	83846     	0.5268	0.5268	0.5268	0.5268	0.1481	
0.5860	83644     	0.5260	0.5260	0.5260	0.5260	0.1484	
0.5870	83442     	0.5253	0.5253	0.5253	0.5253	0.1487	
0.5880	83240     	0.5246	0.5246	0.5246	0.5246	0.1489	
0.5890	83038     	0.5239	0.5239	0.5239	0.5239	0.1492	
0.5900	82836     	0.5231	0.5231	0.5231	0.5231	0.1496	
0.5910	82634     	0.5224	0.5224	0.5224	0.5224	0.1499	
0.5920	82432     	0.5215	0.5215	0.5215	0.5215	0.1502	
0.5930	82230     	0.5207	0.5207	0.5207	0.5207	0.1505	
0.5940	82028     	0.5199	0.5199	0.5199	0.5199	0.1508	
0.5950	81826     	0.5192	0.5192	0.5192	0.5192	0.1511	
0.5960	81624     	0.5184	0.5184	0.5184	0.5184	0.1515	
0.5970	81422     	0.5176	0.5176	0.5176	0.5176	0.1518	
0.5980	81220     	0.5169	0.5169	0.5169	0.5169	0.1521	
0.5990	81018     	0.5161	0.5161	0.5161	0.5161	0.1524	
0.6000	80816     	0.5153	0.5153	0.5153	0.5153	0.1527	
0.6010	80614     	0.5145	0.5145	0.5145	0.5145	0.1531	
0.6020	80412     	0.5136	0.5136	0.5136	0.5136	0.1534	
0.6030	80210     	0.5128	0.5128	0.5128	0.5128	0.1538	
0.6040	80008     	0.5121	0.5121	0.5121	0.5121	0.1541	
0.6050	79806     	0.5113	0.5113	0.5113	0.5113	0.1544	
0.6060	79604     	0.5104	0.5104	0.5104	0.5104	0.1548	
0.6070	79402     	0.5096	0.5096	0.5096	0.5096	0.1551	
0.6080	79200     	0.5087	0.5087	0.5087	0.5087	0.1555	
0.6090	78998     	0.5079	0.5079	0.5079	0.5079	0.1558	
0.6100	78796     	0.5071	0.5071	0.5071	0.5071	0.1561	
0.6110	78594     	0.5063	0.5063	0.5063	0.5063	0.1565	
0.6120	78392     	0.5054	0.5054	0.5054	0.5054	0.1568	
0.6130	78190     	0.5046	0.5046	0.5046	0.5046	0.1572	
0.6140	77988     	0.5038	0.5038	0.5038	0.5038	0.1575	
0.6150	77786     	0.5030	0.5030	0.5030	0.5030	0.1578	
0.6160	77584     	0.5022	0.5022	0.5022	0.5022	0.1582	
0.6170	77382     	0.5014	0.5014	0.5014	0.5014	0.1585	
0.6180	77180     	0.5006	0.5006	0.5006	0.5006	0.1589	
0.6190	76978     	0.4999	0.4999	0.4999	0.4999	0.1591	
0.6200	76776     	0.4992	0.4992	0.4992	0.4992	0.1594	
0.6210	76574     	0.4984	0.4984	0.4984	0.4984	0.1598	
0.6220	76372     	0.4975	0.4975	0.4975	0.4975	0.1602	
0.6230	76170     	0.4966	0.4966	0.4966	0.4966	0.1605	
0.6240	75968     	0.4959	0.4959	0.4959	0.4959	0.1608	
0.6250	75766     	0.4950	0.4950	0.4950	0.4950	0.1612	
0.6260	75564     	0.4943	0.4943	0.4943	0.4943	0.1615	
0.6270	75362     	0.4934	0.4934	0.4934	0.4934	0.1619	
0.6280	75160     	0.4926	0.4926	0.4926	0.4926	0.1622	
0.6290	74958     	0.4917	0.4917	0.4917	0.4917	0.1626	
0.6300	74756     	0.4909	0.4909	0.4909	0.4909	0.1630	
0.6310	74554     	0.4900	0.4900	0.4900	0.4900	0.1633	
0.6320	74352     	0.4892	0.4892	0.4892	0.4892	0.1637	
0.6330	74150     	0.4883	0.4883	0.4883	0.4883	0.1641	
0.6340	73948     	0.4875	0.4875	0.4875	0.4875	0.1644	
0.6350	73746     	0.4866	0.4866	0.4866	0.4866	0.1648	
0.6360	73544     	0.4857	0.4857	0.4857	0.4857	0.1652	
0.6370	73342     	0.4849	0.4849	0.4849	0.4849	0.1655	
0.6380	73140     	0.4840	0.4840	0.4840	0.4840	0.1659	
0.6390	72938     	0.4832	0.4832	0.4832	0.4832	0.1663	
0.6400	72736     	0.4823	0.4823	0.4823	0.4823	0.1666	
0.6410	72534     	0.4815	0.4815	0.4815	0.4815	0.1670	
0.6420	72332     	0.4806	0.4806	0.4806	0.4806	0.1674	
0.6430	72130     	0.4797	0.4797	0.4797	0.4797	0.1678	
0.6440	71928     	0.4789	0.4789	0.4789	0.4789	0.1681	
0.6450	71726     	0.4782	0.4782	0.4782	0.4782	0.1684	
0.6460	71524     	0.4774	0.4774	0.4774	0.4774	0.1688	
0.6470	71322     	0.4765	0.4765	0.4765	0.4765	0.1692	
0.6480	71120     	0.4756	0.4756	0.4756	0.4756	0.1696	
0.6490	70918     	0.4747	0.4747	0.4747	0.4747	0.1699	
0.6500	70716     	0.4738	0.4738	0.4738	0.4738	0.1703	
0.6510	70514     	0.4729	0.4729	0.4729	0.4729	0.1707	
0.6520	70312     	0.4720	0.4720	0.4720	0.4720	0.1711	
0.6530	70110     	0.4711	0.4711	0.4711	0.4711	0.1715	
0.6540	69908     	0.4702	0.4702	0.4702	0.4702	0.1719	
0.6550	69706     	0.4694	0.4694	0.4694	0.4694	0.1723	
0.6560	69504     	0.4685	0.4685	0.4685	0.4685	0.1727	
0.6570	69302     	0.4677	0.4677	0.4677	0.4677	0.1730	
0.6580	69100     	0.4669	0.4669	0.4669	0.4669	0.1734	
0.6590	68898     	0.4661	0.4661	0.4661	0.4661	0.1737	
0.6600	68696     	0.4652	0.4652	0.4652	0.4652	0.1741	
0.6610	68494     	0.4643	0.4643	0.4643	0.4643	0.1745	
0.6620	68292     	0.4634	0.4634	0.4634	0.4634	0.1749	
0.6630	68090     	0.4625	0.4625	0.4625	0.4625	0.1753	
0.6640	67888     	0.4616	0.4616	0.4616	0.4616	0.1758	
0.6650	67686     	0.4607	0.4607	0.4607	0.4607	0.1761	
0.6660	67484     	0.4598	0.4598	0.4598	0.4598	0.1766	
0.6670	67282     	0.4589	0.4589	0.4589	0.4589	0.1770	
0.6680	67080     	0.4579	0.4579	0.4579	0.4579	0.1774	
0.6690	66878     	0.4570	0.4570	0.4570	0.4570	0.1778	
0.6700	66676     	0.4563	0.4563	0.4563	0.4563	0.1781	
0.6710	66474     	0.4554	0.4554	0.4554	0.4554	0.1785	
0.6720	66272     	0.4546	0.4546	0.4546	0.4546	0.1789	
0.6729	66070     	0.4537	0.4537	0.4537	0.4537	0.1793	
0.6739	65868     	0.4528	0.4528	0.4528	0.4528	0.1797	
0.6749	65666     	0.4518	0.4518	0.4518	0.4518	0.1801	
0.6759	65464     	0.4510	0.4510	0.4510	0.4510	0.1805	
0.6769	65262     	0.4500	0.4500	0.4500	0.4500	0.1810	
0.6779	65060     	0.4491	0.4491	0.4491	0.4491	0.1814	
0.6789	64858     	0.4481	0.4481	0.4481	0.4481	0.1818	
0.6799	64656     	0.4471	0.4471	0.4471	0.4471	0.1823	
0.6809	64454     	0.4464	0.4464	0.4464	0.4464	0.1826	
0.6819	64252     	0.4455	0.4455	0.4455	0.4455	0.1830	
0.6829	64050     	0.4446	0.4446	0.4446	0.4446	0.1834	
0.6839	63848     	0.4437	0.4437	0.4437	0.4437	0.1839	
0.6849	63646     	0.4428	0.4428	0.4428	0.4428	0.1843	
0.6859	63444     	0.4418	0.4418	0.4418	0.4418	0.1847	
0.6869	63242     	0.4409	0.4409	0.4409	0.4409	0.1852	
0.6879	63040     	0.4399	0.4399	0.4399	0.4399	0.1856	
0.6889	62838     	0.4390	0.4390	0.4390	0.4390	0.1860	
0.6899	62636     	0.4381	0.4381	0.4381	0.4381	0.1864	
0.6909	62434     	0.4371	0.4371	0.4371	0.4371	0.1869	
0.6919	62232     	0.4363	0.4363	0.4363	0.4363	0.1873	
0.6929	62030     	0.4353	0.4353	0.4353	0.4353	0.1877	
0.6939	61828     	0.4344	0.4344	0.4344	0.4344	0.1882	
0.6949	61626     	0.4337	0.4337	0.4337	0.4337	0.1885	
0.6959	61424     	0.4328	0.4328	0.4328	0.4328	0.1889	
0.6969	61222     	0.4318	0.4318	0.4318	0.4318	0.1894	
0.6979	61020     	0.4309	0.4309	0.4309	0.4309	0.1898	
0.6989	60818     	0.4300	0.4300	0.4300	0.4300	0.1902	
0.6999	60616     	0.4290	0.4290	0.4290	0.4290	0.1907	
0.7009	60414     	0.4280	0.4280	0.4280	0.4280	0.1912	
0.7019	60212     	0.4270	0.4270	0.4270	0.4270	0.1916	
0.7029	60010     	0.4260	0.4260	0.4260	0.4260	0.1921	
0.7039	59808     	0.4251	0.4251	0.4251	0.4251	0.1926	
0.7049	59606     	0.4241	0.4241	0.4241	0.4241	0.1930	
0.7059	59404     	0.4231	0.4231	0.4231	0.4231	0.1935	
0.7069	59202     	0.4221	0.4221	0.4221	0.4221	0.1939	
0.7079	59000     	0.4212	0.4212	0.4212	0.4212	0.1944	
0.7089	58798     	0.4203	0.4203	0.4203	0.4203	0.1948	
0.7099	58596     	0.4193	0.4193	0.4193	0.4193	0.1953	
0.7109	58394     	0.4183	0.4183	0.4183	0.4183	0.1958	
0.7119	58192     	0.4173	0.4173	0.4173	0.4173	0.1963	
0.7129	57990     	0.4163	0.4163	0.4163	0.4163	0.1967	
0.7139	57788     	0.4154	0.4154	0.4154	0.4154	0.1972	
0.7149	57586     	0.4144	0.4144	0.4144	0.4144	0.1977	
0.7159	57384     	0.4134	0.4134	0.4134	0.4134	0.1982	
0.7169	57182     	0.4124	0.4124	0.4124	0.4124	0.1986	
0.7179	56980     	0.4114	0.4114	0.4114	0.4114	0.1991	
0.7189	56778     	0.4104	0.4104	0.4104	0.4104	0.1996	
0.7199	56576     	0.4094	0.4094	0.4094	0.4094	0.2001	
0.7209	56374     	0.4084	0.4084	0.4084	0.4084	0.2006	
0.7219	56172     	0.4074	0.4074	0.4074	0.4074	0.2011	
0.7229	55970     	0.4064	0.4064	0.4064	0.4064	0.2016	
0.7239	55768     	0.4054	0.4054	0.4054	0.4054	0.2021	
0.7249	55566     	0.4043	0.4043	0.4043	0.4043	0.2026	
0.7259	55364     	0.4033	0.4033	0.4033	0.4033	0.2031	
0.7269	55162     	0.4022	0.4022	0.4022	0.4022	0.2036	
0.7279	54960     	0.4013	0.4013	0.4013	0.4013	0.2041	
0.7289	54758     	0.4003	0.4003	0.4003	0.4003	0.2046	
0.7299	54556     	0.3993	0.3993	0.3993	0.3993	0.2051	
0.7309	54354     	0.3984	0.3984	0.3984	0.3984	0.2055	
0.7319	54152     	0.3973	0.3973	0.3973	0.3973	0.2061	
0.7329	53950     	0.3963	0.3963	0.3963	0.3963	0.2066	
