F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.1248	1.7792e+005	0.4984	0.7824	0.9665	0.0000	0.0000	0.9665	0.9665	0.9665	0.0000	0.0000	
0.1258	1.7772e+005	0.4984	0.7818	0.9662	0.0000	0.0000	0.9662	0.9662	0.9662	0.0000	0.0000	
0.1268	1.7752e+005	0.4984	0.7812	0.9659	0.0000	0.0000	0.9659	0.9659	0.9659	0.0000	0.0000	
0.1278	1.7732e+005	0.4982	0.7807	0.9656	0.0000	0.0000	0.9656	0.9656	0.9656	0.0000	0.0000	
0.1288	1.7711e+005	0.4982	0.7801	0.9653	0.0000	0.0000	0.9653	0.9653	0.9653	0.0000	0.0000	
0.1298	1.7691e+005	0.4909	0.7776	0.9649	0.0000	0.0000	0.9649	0.9649	0.9649	0.0000	0.0000	
0.1308	1.7671e+005	0.4908	0.7771	0.9646	0.0000	0.0000	0.9646	0.9646	0.9646	0.0000	0.0000	
0.1318	1.765e+005	0.4908	0.7766	0.9643	0.0000	0.0000	0.9643	0.9643	0.9643	0.0000	0.0000	
0.1328	1.763e+005	0.4837	0.7742	0.9638	0.0000	0.0000	0.9638	0.9638	0.9638	0.0000	0.0000	
0.1338	1.761e+005	0.4816	0.7727	0.9634	0.0000	0.0000	0.9634	0.9634	0.9634	0.0000	0.0000	
0.1348	1.7589e+005	0.4806	0.7718	0.9630	0.0000	0.0000	0.9630	0.9630	0.9630	0.0000	0.0000	
0.1358	1.7569e+005	0.4803	0.7712	0.9627	0.0000	0.0000	0.9627	0.9627	0.9627	0.0000	0.0000	
0.1368	1.7549e+005	0.4803	0.7706	0.9624	0.0000	0.0000	0.9624	0.9624	0.9624	0.0000	0.0000	
0.1378	1.7528e+005	0.4803	0.7701	0.9620	0.0000	0.0000	0.9620	0.9620	0.9620	0.0000	0.0000	
0.1388	1.7508e+005	0.4803	0.7696	0.9617	0.0000	0.0000	0.9617	0.9617	0.9617	0.0000	0.0000	
0.1398	1.7488e+005	0.4736	0.7673	0.9613	0.0000	0.0000	0.9613	0.9613	0.9613	0.0000	0.0000	
0.1408	1.7468e+005	0.4633	0.7638	0.9606	0.0000	0.0000	0.9606	0.9606	0.9606	0.0000	0.0000	
0.1418	1.7447e+005	0.4633	0.7634	0.9603	0.0000	0.0000	0.9603	0.9603	0.9603	0.0000	0.0000	
0.1428	1.7427e+005	0.4633	0.7628	0.9599	0.0000	0.0000	0.9599	0.9599	0.9599	0.0000	0.0000	
0.1438	1.7407e+005	0.4633	0.7623	0.9596	0.0000	0.0000	0.9596	0.9596	0.9596	0.0000	0.0000	
0.1448	1.7386e+005	0.4591	0.7607	0.9591	0.0000	0.0000	0.9591	0.9591	0.9591	0.0000	0.0000	
0.1458	1.7366e+005	0.4591	0.7602	0.9588	0.0000	0.0000	0.9588	0.9588	0.9588	0.0000	0.0000	
0.1468	1.7346e+005	0.4591	0.7597	0.9584	0.0000	0.0000	0.9584	0.9584	0.9584	0.0000	0.0000	
0.1478	1.7326e+005	0.4591	0.7591	0.9580	0.0000	0.0000	0.9580	0.9580	0.9580	0.0000	0.0000	
0.1488	1.7305e+005	0.4591	0.7585	0.9577	0.0000	0.0000	0.9577	0.9577	0.9577	0.0000	0.0000	
0.1498	1.7285e+005	0.4591	0.7579	0.9573	0.0000	0.0000	0.9573	0.9573	0.9573	0.0000	0.0000	
0.1508	1.7265e+005	0.4591	0.7573	0.9569	0.0000	0.0000	0.9569	0.9569	0.9569	0.0000	0.0000	
0.1518	1.7244e+005	0.4516	0.7546	0.9563	0.0000	0.0000	0.9563	0.9563	0.9563	0.0000	0.0000	
0.1528	1.7224e+005	0.4421	0.7514	0.9554	0.0000	0.0000	0.9554	0.9554	0.9554	0.0000	0.0000	
0.1538	1.7204e+005	0.4419	0.7508	0.9550	0.0000	0.0000	0.9550	0.9550	0.9550	0.0000	0.0000	
0.1548	1.7183e+005	0.4416	0.7502	0.9546	0.0000	0.0000	0.9546	0.9546	0.9546	0.0000	0.0000	
0.1558	1.7163e+005	0.4416	0.7497	0.9542	0.0000	0.0000	0.9542	0.9542	0.9542	0.0000	0.0000	
0.1568	1.7143e+005	0.4416	0.7491	0.9538	0.0000	0.0000	0.9538	0.9538	0.9538	0.0000	0.0000	
0.1578	1.7122e+005	0.4416	0.7486	0.9534	0.0000	0.0000	0.9534	0.9534	0.9534	0.0000	0.0000	
0.1588	1.7102e+005	0.4416	0.7479	0.9530	0.0000	0.0000	0.9530	0.9530	0.9530	0.0000	0.0000	
0.1598	1.7082e+005	0.4416	0.7475	0.9527	0.0000	0.0000	0.9527	0.9527	0.9527	0.0000	0.0000	
0.1608	1.7062e+005	0.4416	0.7470	0.9522	0.0000	0.0000	0.9522	0.9522	0.9522	0.0000	0.0000	
0.1618	1.7041e+005	0.4416	0.7465	0.9518	0.0000	0.0000	0.9518	0.9518	0.9518	0.0000	0.0000	
0.1628	1.7021e+005	0.4416	0.7460	0.9514	0.0000	0.0000	0.9514	0.9514	0.9514	0.0000	0.0000	
0.1638	1.7001e+005	0.4415	0.7455	0.9510	0.0000	0.0000	0.9510	0.9510	0.9510	0.0000	0.0000	
0.1648	1.698e+005	0.4413	0.7449	0.9506	0.0000	0.0000	0.9506	0.9506	0.9506	0.0000	0.0000	
0.1658	1.696e+005	0.4399	0.7439	0.9502	0.0000	0.0000	0.9502	0.9502	0.9502	0.0000	0.0000	
0.1668	1.694e+005	0.4372	0.7427	0.9498	0.0000	0.0000	0.9498	0.9498	0.9498	0.0000	0.0000	
0.1678	1.692e+005	0.4212	0.7384	0.9498	0.0000	0.0000	0.9498	0.9498	0.9498	0.0000	0.0000	
0.1688	1.6899e+005	0.4053	0.7341	0.9498	0.0000	0.0000	0.9498	0.9498	0.9498	0.0000	0.0000	
0.1698	1.6879e+005	0.3894	0.7297	0.9497	0.0000	0.0000	0.9497	0.9497	0.9497	0.0000	0.0000	
0.1708	1.6859e+005	0.3764	0.7260	0.9495	0.0000	0.0000	0.9495	0.9495	0.9495	0.0000	0.0000	
0.1718	1.6838e+005	0.3764	0.7256	0.9495	0.0000	0.0000	0.9495	0.9495	0.9495	0.0000	0.0000	
0.1728	1.6818e+005	0.3764	0.7251	0.9494	0.0000	0.0000	0.9494	0.9494	0.9494	0.0000	0.0000	
0.1738	1.6798e+005	0.3764	0.7246	0.9493	0.0000	0.0000	0.9493	0.9493	0.9493	0.0000	0.0000	
0.1748	1.6777e+005	0.3764	0.7241	0.9490	0.0000	0.0000	0.9490	0.9490	0.9490	0.0000	0.0000	
0.1757	1.6757e+005	0.3764	0.7235	0.9486	0.0000	0.0000	0.9486	0.9486	0.9486	0.0000	0.0000	
0.1767	1.6737e+005	0.3764	0.7231	0.9482	0.0000	0.0000	0.9482	0.9482	0.9482	0.0000	0.0000	
0.1777	1.6716e+005	0.3764	0.7226	0.9478	0.0000	0.0000	0.9478	0.9478	0.9478	0.0000	0.0000	
0.1787	1.6696e+005	0.3764	0.7222	0.9473	0.0000	0.0000	0.9473	0.9473	0.9473	0.0000	0.0000	
0.1797	1.6676e+005	0.3764	0.7217	0.9469	0.0000	0.0000	0.9469	0.9469	0.9469	0.0000	0.0000	
0.1807	1.6656e+005	0.3763	0.7211	0.9465	0.0000	0.0000	0.9465	0.9465	0.9465	0.0000	0.0000	
0.1817	1.6635e+005	0.3763	0.7206	0.9460	0.0000	0.0000	0.9460	0.9460	0.9460	0.0000	0.0000	
0.1827	1.6615e+005	0.3763	0.7201	0.9456	0.0000	0.0000	0.9456	0.9456	0.9456	0.0000	0.0000	
0.1837	1.6595e+005	0.3761	0.7195	0.9451	0.0000	0.0000	0.9451	0.9451	0.9451	0.0000	0.0000	
0.1847	1.6574e+005	0.3757	0.7188	0.9447	0.0000	0.0000	0.9447	0.9447	0.9447	0.0000	0.0000	
0.1857	1.6554e+005	0.3755	0.7181	0.9442	0.0000	0.0000	0.9442	0.9442	0.9442	0.0000	0.0000	
0.1867	1.6534e+005	0.3755	0.7176	0.9437	0.0000	0.0000	0.9437	0.9437	0.9437	0.0000	0.0000	
0.1877	1.6514e+005	0.3755	0.7171	0.9433	0.0000	0.0000	0.9433	0.9433	0.9433	0.0000	0.0000	
0.1887	1.6493e+005	0.3755	0.7166	0.9428	0.0000	0.0000	0.9428	0.9428	0.9428	0.0000	0.0000	
0.1897	1.6473e+005	0.3755	0.7161	0.9424	0.0000	0.0000	0.9424	0.9424	0.9424	0.0000	0.0000	
0.1907	1.6453e+005	0.3755	0.7156	0.9419	0.0000	0.0000	0.9419	0.9419	0.9419	0.0000	0.0000	
0.1917	1.6432e+005	0.3755	0.7150	0.9414	0.0000	0.0000	0.9414	0.9414	0.9414	0.0000	0.0000	
0.1927	1.6412e+005	0.3750	0.7133	0.9410	0.0000	0.0000	0.9410	0.9410	0.9410	0.0000	0.0000	
0.1937	1.6392e+005	0.3750	0.7127	0.9406	0.0000	0.0000	0.9406	0.9406	0.9406	0.0000	0.0000	
0.1947	1.6371e+005	0.3749	0.7122	0.9401	0.0000	0.0000	0.9401	0.9401	0.9401	0.0000	0.0000	
0.1957	1.6351e+005	0.3682	0.7098	0.9396	0.0000	0.0000	0.9396	0.9396	0.9396	0.0000	0.0000	
0.1967	1.6331e+005	0.3682	0.7090	0.9391	0.0000	0.0000	0.9391	0.9391	0.9391	0.0000	0.0000	
0.1977	1.631e+005	0.3677	0.7082	0.9386	0.0000	0.0000	0.9386	0.9386	0.9386	0.0000	0.0000	
0.1987	1.629e+005	0.3672	0.7076	0.9381	0.0000	0.0000	0.9381	0.9381	0.9381	0.0000	0.0000	
0.1997	1.627e+005	0.3668	0.7069	0.9376	0.0000	0.0000	0.9376	0.9376	0.9376	0.0000	0.0000	
0.2007	1.625e+005	0.3668	0.7064	0.9371	0.0000	0.0000	0.9371	0.9371	0.9371	0.0000	0.0000	
0.2017	1.6229e+005	0.3668	0.7059	0.9366	0.0000	0.0000	0.9366	0.9366	0.9366	0.0000	0.0000	
0.2027	1.6209e+005	0.3668	0.7054	0.9362	0.0000	0.0000	0.9362	0.9362	0.9362	0.0000	0.0000	
0.2037	1.6189e+005	0.3668	0.7049	0.9357	0.0000	0.0000	0.9357	0.9357	0.9357	0.0000	0.0000	
0.2047	1.6168e+005	0.3668	0.7044	0.9352	0.0000	0.0000	0.9352	0.9352	0.9352	0.0000	0.0000	
0.2057	1.6148e+005	0.3577	0.7014	0.9344	0.0000	0.0000	0.9344	0.9344	0.9344	0.0000	0.0000	
0.2067	1.6128e+005	0.3492	0.6983	0.9333	0.0000	0.0000	0.9333	0.9333	0.9333	0.0000	0.0000	
0.2077	1.6108e+005	0.3492	0.6977	0.9327	0.0000	0.0000	0.9327	0.9327	0.9327	0.0000	0.0000	
0.2087	1.6087e+005	0.3483	0.6969	0.9322	0.0000	0.0000	0.9322	0.9322	0.9322	0.0000	0.0000	
0.2097	1.6067e+005	0.3473	0.6961	0.9317	0.0000	0.0000	0.9317	0.9317	0.9317	0.0000	0.0000	
0.2107	1.6047e+005	0.3473	0.6955	0.9312	0.0000	0.0000	0.9312	0.9312	0.9312	0.0000	0.0000	
0.2117	1.6026e+005	0.3466	0.6947	0.9307	0.0000	0.0000	0.9307	0.9307	0.9307	0.0000	0.0000	
0.2127	1.6006e+005	0.3466	0.6942	0.9302	0.0000	0.0000	0.9302	0.9302	0.9302	0.0000	0.0000	
0.2137	1.5986e+005	0.3465	0.6936	0.9297	0.0000	0.0000	0.9297	0.9297	0.9297	0.0000	0.0000	
